FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,1543618,002,70183409,YIC20947P5560,NUUK II,387,TRAMA DOBRADA,1,1,28/01/2026
05,1543618,003,70183408,YIC20947P5560,NUUK II,205,FIO IRREGULAR,1,1,28/01/2026
05,1543618,003,70183408,YIC20947P5560,NUUK II,340,TRAMA MOLE,1,1,28/01/2026
05,1543618,004,70183410,YIC20947P5560,NUUK II,363,"FUROS,RASGOS E CORTES TEC.",4,1,28/01/2026
05,1543618,004,70183410,YIC20947P5560,NUUK II,205,FIO IRREGULAR,1,1,28/01/2026
05,1543618,005,70183411,YIC20947P5560,NUUK II,363,"FUROS,RASGOS E CORTES TEC.",4,1,28/01/2026
05,1543618,005,70183411,YIC20947P5560,NUUK II,382,TRAMA CURTA,4,1,28/01/2026
05,1543618,005,70183411,YIC20947P5560,NUUK II,115,FIO ATRITADO,4,1,28/01/2026
05,1543618,005,70183411,YIC20947P5560,NUUK II,205,FIO IRREGULAR,1,1,28/01/2026
05,1543618,006,70183412,YIC20947P5560,NUUK II,205,FIO IRREGULAR,1,1,28/01/2026
05,1543618,006,70183412,YIC20947P5560,NUUK II,205,FIO IRREGULAR,1,1,28/01/2026
05,1543618,006,70183412,YIC20947P5560,NUUK II,340,TRAMA MOLE,1,1,28/01/2026
05,1543618,006,70183412,YIC20947P5560,NUUK II,363,"FUROS,RASGOS E CORTES TEC.",4,1,28/01/2026
05,1543618,006,70183412,YIC20947P5560,NUUK II,382,TRAMA CURTA,4,1,28/01/2026
05,1543618,006,70183412,YIC20947P5560,NUUK II,309,FALTA DE FIO,4,1,28/01/2026
05,1543618,006,70183412,YIC20947P5560,NUUK II,119,FIO MOLE INDIGO,4,1,28/01/2026
05,1543618,007,70183414,YIC20947P5560,NUUK II,363,"FUROS,RASGOS E CORTES TEC.",4,1,28/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,1543618,007,70183414,YIC20947P5560,NUUK II,382,TRAMA CURTA,4,1,28/01/2026
05,1543618,007,70183414,YIC20947P5560,NUUK II,101,FAIXA DE GOMA,4,1,28/01/2026
05,1543618,008,70183413,YIC20947P5560,NUUK II,363,"FUROS,RASGOS E CORTES TEC.",4,1,28/01/2026
05,1543622,001,70194392,YIC20947P5560,NUUK II,340,TRAMA MOLE,4,1,28/01/2026
05,1543622,001,70194392,YIC20947P5560,NUUK II,382,TRAMA CURTA,1,1,28/01/2026
05,1543622,001,70194392,YIC20947P5560,NUUK II,382,TRAMA CURTA,1,1,28/01/2026
05,1543622,001,70194392,YIC20947P5560,NUUK II,313,FIO QUEBRADO,4,1,28/01/2026
05,1543622,001,70194392,YIC20947P5560,NUUK II,340,TRAMA MOLE,1,1,28/01/2026
05,1543622,002,70194391,YIC20947P5560,NUUK II,340,TRAMA MOLE,1,1,28/01/2026
05,1543622,003,70194396,YIC20947P5560,NUUK II,000,--,0,1,28/01/2026
05,1543622,004,70194394,YIC20947P5560,NUUK II,000,--,0,1,28/01/2026
05,1543622,005,70194400,YIC20947P5560,NUUK II,340,TRAMA MOLE,4,1,28/01/2026
05,1543622,005,70194400,YIC20947P5560,NUUK II,312,FIO MOLE TECELAGEM,4,1,28/01/2026
05,1543622,005,70194400,YIC20947P5560,NUUK II,382,TRAMA CURTA,4,1,28/01/2026
05,1543622,006,70194395,YIC20947P5560,NUUK II,340,TRAMA MOLE,4,1,28/01/2026
05,1543625,001,70193649,YIC20947P5560,NUUK II,333,PARADA DE TEAR,4,1,30/01/2026
05,1543625,001,70193649,YIC20947P5560,NUUK II,333,PARADA DE TEAR,4,1,30/01/2026
05,1543625,001,70193649,YIC20947P5560,NUUK II,101,FAIXA DE GOMA,4,1,30/01/2026
05,1543625,002,70193650,YIC20947P5560,NUUK II,340,TRAMA MOLE,2,1,30/01/2026
05,1543625,002,70193650,YIC20947P5560,NUUK II,313,FIO QUEBRADO,4,1,30/01/2026
05,1543625,002,70193650,YIC20947P5560,NUUK II,312,FIO MOLE TECELAGEM,4,1,30/01/2026
05,1543625,002,70193650,YIC20947P5560,NUUK II,382,TRAMA CURTA,4,1,30/01/2026
05,1543625,003,70193651,YIC20947P5560,NUUK II,333,PARADA DE TEAR,4,1,30/01/2026
05,1543625,003,70193651,YIC20947P5560,NUUK II,313,FIO QUEBRADO,4,1,30/01/2026
05,1543625,003,70193651,YIC20947P5560,NUUK II,313,FIO QUEBRADO,4,1,30/01/2026
05,1543625,003,70193651,YIC20947P5560,NUUK II,312,FIO MOLE TECELAGEM,3,1,30/01/2026
05,1543625,004,70193652,YIC20947P5560,NUUK II,340,TRAMA MOLE,2,1,30/01/2026
05,1543625,004,70193652,YIC20947P5560,NUUK II,312,FIO MOLE TECELAGEM,3,1,30/01/2026
05,1543625,004,70193652,YIC20947P5560,NUUK II,312,FIO MOLE TECELAGEM,3,1,30/01/2026
05,1543625,004,70193652,YIC20947P5560,NUUK II,313,FIO QUEBRADO,4,1,30/01/2026
05,1543625,005,70193653,YIC20947P5560,NUUK II,450,GRAXA ACABAMENTO,3,1,30/01/2026
05,1543625,005,70193653,YIC20947P5560,NUUK II,450,GRAXA ACABAMENTO,3,1,30/01/2026
05,1543625,005,70193653,YIC20947P5560,NUUK II,313,FIO QUEBRADO,4,1,30/01/2026
05,1543625,006,70193654,YIC20947P5560,NUUK II,000,--,0,1,30/01/2026
05,1543625,007,70193655,YIC20947P5560,NUUK II,382,TRAMA CURTA,4,1,30/01/2026
05,1543625,007,70193655,YIC20947P5560,NUUK II,382,TRAMA CURTA,4,1,30/01/2026
05,1543625,007,70193655,YIC20947P5560,NUUK II,382,TRAMA CURTA,4,1,30/01/2026
05,1543625,007,70193655,YIC20947P5560,NUUK II,382,TRAMA CURTA,4,1,30/01/2026
05,1543625,007,70193655,YIC20947P5560,NUUK II,340,TRAMA MOLE,3,1,30/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,1543625,008,70193656,YIC20947P5560,NUUK II,000,--,0,2,30/01/2026
05,1543701,001,70192933,YI310847G5561,LUCY A,312,FIO MOLE TECELAGEM,4,1,28/01/2026
05,1543701,001,70192933,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,1,1,28/01/2026
05,1543701,001,70192933,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,1,1,28/01/2026
05,1543701,001,70192933,YI310847G5561,LUCY A,386,TRAMA DUPLA,4,1,28/01/2026
05,1543701,002,70192934,YI310847G5561,LUCY A,382,TRAMA CURTA,4,1,28/01/2026
05,1543701,002,70192934,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,1,1,28/01/2026
05,1543701,002,70192934,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,1,1,28/01/2026
05,1543701,002,70192934,YI310847G5561,LUCY A,312,FIO MOLE TECELAGEM,4,1,28/01/2026
05,1543701,003,70192936,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,1,1,29/01/2026
05,1543701,003,70192936,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,1,1,29/01/2026
05,1543701,004,70192935,YI310847G5561,LUCY A,000,--,0,2,29/01/2026
05,1543701,005,70192937,YI310847G5561,LUCY A,000,--,0,2,29/01/2026
05,1543701,006,70192939,YI310847G5561,LUCY A,000,--,0,2,29/01/2026
05,1543701,007,70192941,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,1,2,29/01/2026
05,1543701,007,70192941,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,1,2,29/01/2026
05,1543701,007,70192941,YI310847G5561,LUCY A,312,FIO MOLE TECELAGEM,4,2,29/01/2026
05,1543701,008,70192942,YI310847G5561,LUCY A,312,FIO MOLE TECELAGEM,4,1,29/01/2026
05,1543701,008,70192942,YI310847G5561,LUCY A,313,FIO QUEBRADO,4,1,29/01/2026
05,1543701,008,70192942,YI310847G5561,LUCY A,494,MANCHA DE ACABAMENTO,4,1,29/01/2026
05,1543701,008,70192942,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,1,1,29/01/2026
05,1543701,008,70192942,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,1,1,29/01/2026
05,1543701,008,70192942,YI310847G5561,LUCY A,312,FIO MOLE TECELAGEM,4,1,29/01/2026
05,1543701,009,70192944,YI310847G5561,LUCY A,456,ATRITO DE ACABAMENTO,4,1,29/01/2026
05,1543701,009,70192944,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,1,1,29/01/2026
05,1543701,009,70192944,YI310847G5561,LUCY A,340,TRAMA MOLE,1,1,29/01/2026
05,1543701,009,70192944,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,1,1,29/01/2026
05,1543701,009,70192944,YI310847G5561,LUCY A,456,ATRITO DE ACABAMENTO,4,1,29/01/2026
05,1543701,009,70192944,YI310847G5561,LUCY A,494,MANCHA DE ACABAMENTO,4,1,29/01/2026
05,1543701,010,70192938,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,1,1,29/01/2026
05,1543701,010,70192938,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,1,1,29/01/2026
05,1543701,011,70192940,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,1,1,29/01/2026
05,1543701,011,70192940,YI310847G5561,LUCY A,115,FIO ATRITADO,4,1,29/01/2026
05,1543701,011,70192940,YI310847G5561,LUCY A,210,CONTAMINACAO POLIPROPILENO,1,1,29/01/2026
05,1543701,011,70192940,YI310847G5561,LUCY A,494,MANCHA DE ACABAMENTO,4,1,29/01/2026
05,1543703,001,70194810,AI311102G5561,WARDEN II,312,FIO MOLE TECELAGEM,4,1,27/01/2026
05,1543703,001,70194810,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543703,001,70194810,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,27/01/2026
05,1543703,001,70194810,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,27/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,1543703,001,70194810,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,27/01/2026
05,1543703,001,70194810,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543703,001,70194810,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543703,001,70194810,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543703,002,70194811,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,27/01/2026
05,1543703,002,70194811,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,27/01/2026
05,1543703,002,70194811,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,27/01/2026
05,1543703,002,70194811,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543703,002,70194811,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,27/01/2026
05,1543703,002,70194811,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543703,002,70194811,AI311102G5561,WARDEN II,354,TRAMA FLOJA LARGA,4,1,27/01/2026
05,1543703,002,70194811,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,27/01/2026
05,1543703,002,70194811,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543703,003,70194812,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543703,004,70194813,AI311102G5561,WARDEN II,310,FIO DUPLO,4,1,27/01/2026
05,1543703,004,70194813,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543703,004,70194813,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,27/01/2026
05,1543703,004,70194813,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,27/01/2026
05,1543703,004,70194813,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,27/01/2026
05,1543703,004,70194813,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543703,004,70194813,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,27/01/2026
05,1543703,005,70194814,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,27/01/2026
05,1543703,005,70194814,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,27/01/2026
05,1543703,005,70194814,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,27/01/2026
05,1543703,005,70194814,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,27/01/2026
05,1543703,005,70194814,AI311102G5561,WARDEN II,354,TRAMA FLOJA LARGA,4,1,27/01/2026
05,1543703,005,70194814,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543703,005,70194814,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,27/01/2026
05,1543703,005,70194814,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,27/01/2026
05,1543703,006,70194815,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,27/01/2026
05,1543703,006,70194815,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,27/01/2026
05,1543703,006,70194815,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543703,006,70194815,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543703,006,70194815,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,27/01/2026
05,1543703,006,70194815,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,27/01/2026
05,1543703,006,70194815,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543703,006,70194815,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,27/01/2026
05,1543703,006,70194815,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543703,006,70194815,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,27/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,1543703,006,70194815,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,27/01/2026
05,1543703,007,70194816,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543703,007,70194816,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,27/01/2026
05,1543703,007,70194816,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,27/01/2026
05,1543703,007,70194816,AI311102G5561,WARDEN II,354,TRAMA FLOJA LARGA,4,1,27/01/2026
05,1543703,007,70194816,AI311102G5561,WARDEN II,346,CANASTRA,4,1,27/01/2026
05,1543703,007,70194816,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,27/01/2026
05,1543703,007,70194816,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,27/01/2026
05,1543703,007,70194816,AI311102G5561,WARDEN II,311,FIO ESTICADO,4,1,27/01/2026
05,1543703,007,70194816,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543703,008,70194817,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543703,008,70194817,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,27/01/2026
05,1543703,008,70194817,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,27/01/2026
05,1543703,008,70194817,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,27/01/2026
05,1543703,008,70194817,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,27/01/2026
05,1543703,008,70194817,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543703,008,70194817,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,27/01/2026
05,1543703,009,70194818,AI311102G5561,WARDEN II,340,TRAMA MOLE,2,1,27/01/2026
05,1543703,009,70194818,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,27/01/2026
05,1543703,009,70194818,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),2,1,27/01/2026
05,1543703,009,70194818,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543703,009,70194818,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,4,1,27/01/2026
05,1543703,009,70194818,AI311102G5561,WARDEN II,101,FAIXA DE GOMA,4,1,27/01/2026
05,1543703,009,70194818,AI311102G5561,WARDEN II,466,MANCHA DE OLEO DE ACABAMENTO,4,1,27/01/2026
05,1543704,001,70193622,YI310852G5561,LAREDO A,382,TRAMA CURTA,4,1,29/01/2026
05,1543704,001,70193622,YI310852G5561,LAREDO A,363,"FUROS,RASGOS E CORTES TEC.",4,1,29/01/2026
05,1543704,002,70193625,YI310852G5561,LAREDO A,000,--,0,2,30/01/2026
05,1543704,003,70193624,YI310852G5561,LAREDO A,312,FIO MOLE TECELAGEM,4,1,30/01/2026
05,1543704,003,70193624,YI310852G5561,LAREDO A,387,TRAMA DOBRADA,2,1,30/01/2026
05,1543704,003,70193624,YI310852G5561,LAREDO A,387,TRAMA DOBRADA,3,1,30/01/2026
05,1543704,003,70193624,YI310852G5561,LAREDO A,333,PARADA DE TEAR,4,1,30/01/2026
05,1543704,003,70193624,YI310852G5561,LAREDO A,382,TRAMA CURTA,4,1,30/01/2026
05,1543704,003,70193624,YI310852G5561,LAREDO A,313,FIO QUEBRADO,4,1,30/01/2026
05,1543704,004,70193623,YI310852G5561,LAREDO A,313,FIO QUEBRADO,4,1,30/01/2026
05,1543704,004,70193623,YI310852G5561,LAREDO A,333,PARADA DE TEAR,4,1,30/01/2026
05,1543704,004,70193623,YI310852G5561,LAREDO A,313,FIO QUEBRADO,4,1,30/01/2026
05,1543704,004,70193623,YI310852G5561,LAREDO A,333,PARADA DE TEAR,4,1,30/01/2026
05,1543704,004,70193623,YI310852G5561,LAREDO A,333,PARADA DE TEAR,4,1,30/01/2026
05,1543704,004,70193623,YI310852G5561,LAREDO A,313,FIO QUEBRADO,4,1,30/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,1543704,004,70193623,YI310852G5561,LAREDO A,387,TRAMA DOBRADA,4,1,30/01/2026
05,1543704,004,70193623,YI310852G5561,LAREDO A,340,TRAMA MOLE,2,1,30/01/2026
05,1543704,004,70193623,YI310852G5561,LAREDO A,382,TRAMA CURTA,4,1,30/01/2026
05,1543704,004,70193623,YI310852G5561,LAREDO A,333,PARADA DE TEAR,4,1,30/01/2026
05,1543704,004,70193623,YI310852G5561,LAREDO A,382,TRAMA CURTA,4,1,30/01/2026
05,1543705,001,70194371,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543705,001,70194371,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),4,1,27/01/2026
05,1543705,001,70194371,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,27/01/2026
05,1543705,001,70194371,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,27/01/2026
05,1543705,001,70194371,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543705,001,70194371,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543705,001,70194371,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,27/01/2026
05,1543705,002,70194372,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,27/01/2026
05,1543705,002,70194372,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,27/01/2026
05,1543705,002,70194372,AI311102G5561,WARDEN II,312,FIO MOLE TECELAGEM,4,1,27/01/2026
05,1543705,002,70194372,AI311102G5561,WARDEN II,312,FIO MOLE TECELAGEM,4,1,27/01/2026
05,1543705,002,70194372,AI311102G5561,WARDEN II,312,FIO MOLE TECELAGEM,4,1,27/01/2026
05,1543705,002,70194372,AI311102G5561,WARDEN II,205,FIO IRREGULAR,1,1,27/01/2026
05,1543705,002,70194372,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,27/01/2026
05,1543705,003,70194373,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,27/01/2026
05,1543705,003,70194373,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,27/01/2026
05,1543705,003,70194373,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,27/01/2026
05,1543705,003,70194373,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,27/01/2026
05,1543705,003,70194373,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,27/01/2026
05,1543705,004,70194374,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,28/01/2026
05,1543705,004,70194374,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,28/01/2026
05,1543705,004,70194374,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,28/01/2026
05,1543705,004,70194374,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,28/01/2026
05,1543705,005,70194376,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,28/01/2026
05,1543705,005,70194376,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,28/01/2026
05,1543705,005,70194376,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,28/01/2026
05,1543705,006,70194377,AI311102G5561,WARDEN II,000,--,0,1,28/01/2026
05,1543705,007,70194378,AI311102G5561,WARDEN II,221,TRAMA IRREGULAR (PEDACO),4,1,28/01/2026
05,1543705,008,70194379,AI311102G5561,WARDEN II,000,--,0,1,28/01/2026
05,1543705,009,70194380,AI311102G5561,WARDEN II,000,--,0,1,28/01/2026
05,1543705,010,70194381,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,28/01/2026
05,1543705,010,70194381,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,28/01/2026
05,1543705,010,70194381,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,28/01/2026
05,1543705,010,70194381,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,28/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,1543705,010,70194381,AI311102G5561,WARDEN II,312,FIO MOLE TECELAGEM,4,1,28/01/2026
05,1543705,010,70194381,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,28/01/2026
05,1543705,010,70194381,AI311102G5561,WARDEN II,312,FIO MOLE TECELAGEM,4,1,28/01/2026
05,1543705,010,70194381,AI311102G5561,WARDEN II,312,FIO MOLE TECELAGEM,4,1,28/01/2026
05,1543705,011,70194382,AI311102G5561,WARDEN II,386,TRAMA DUPLA,4,1,28/01/2026
05,1543705,011,70194382,AI311102G5561,WARDEN II,312,FIO MOLE TECELAGEM,1,1,28/01/2026
05,1543705,011,70194382,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,28/01/2026
05,1543705,012,70194375,AI311102G5561,WARDEN II,000,--,0,2,28/01/2026
05,1543707,001,70193528,YI310847G5561,LUCY A,114,M.TING (REAP. RESIDUO),4,1,28/01/2026
05,1543707,001,70193528,YI310847G5561,LUCY A,333,PARADA DE TEAR,4,1,28/01/2026
05,1543707,001,70193528,YI310847G5561,LUCY A,313,FIO QUEBRADO,4,1,28/01/2026
05,1543707,001,70193528,YI310847G5561,LUCY A,313,FIO QUEBRADO,4,1,28/01/2026
05,1543707,002,70193531,YI310847G5561,LUCY A,000,--,0,1,28/01/2026
05,1543707,003,70193533,YI310847G5561,LUCY A,312,FIO MOLE TECELAGEM,4,1,28/01/2026
05,1543707,003,70193533,YI310847G5561,LUCY A,312,FIO MOLE TECELAGEM,3,1,28/01/2026
05,1543707,003,70193533,YI310847G5561,LUCY A,114,M.TING (REAP. RESIDUO),4,1,28/01/2026
05,1543707,004,70193530,YI310847G5561,LUCY A,313,FIO QUEBRADO,4,1,28/01/2026
05,1543707,004,70193530,YI310847G5561,LUCY A,387,TRAMA DOBRADA,2,1,28/01/2026
05,1543707,005,70193529,YI310847G5561,LUCY A,312,FIO MOLE TECELAGEM,4,1,28/01/2026
05,1543707,005,70193529,YI310847G5561,LUCY A,382,TRAMA CURTA,4,1,28/01/2026
05,1543707,005,70193529,YI310847G5561,LUCY A,313,FIO QUEBRADO,4,1,28/01/2026
05,1543707,005,70193529,YI310847G5561,LUCY A,313,FIO QUEBRADO,4,1,28/01/2026
05,1543707,005,70193529,YI310847G5561,LUCY A,382,TRAMA CURTA,4,1,28/01/2026
05,1543707,005,70193529,YI310847G5561,LUCY A,382,TRAMA CURTA,4,1,28/01/2026
05,1543707,006,70193534,YI310847G5561,LUCY A,000,--,0,1,28/01/2026
05,1543707,007,70193532,YI310847G5561,LUCY A,382,TRAMA CURTA,4,2,28/01/2026
05,1543707,008,70193535,YI310847G5561,LUCY A,000,--,0,1,28/01/2026
05,1543707,009,70193536,YI310847G5561,LUCY A,000,--,0,2,28/01/2026
05,1543712,001,70194384,AI311102G5561,WARDEN II,000,--,0,2,28/01/2026
05,1543712,002,70194385,AI311102G5561,WARDEN II,313,FIO QUEBRADO,4,1,28/01/2026
05,1543712,002,70194385,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,28/01/2026
05,1543712,002,70194385,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,28/01/2026
05,1543712,003,70194386,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,28/01/2026
05,1543712,003,70194386,AI311102G5561,WARDEN II,386,TRAMA DUPLA,4,1,28/01/2026
05,1543712,003,70194386,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,28/01/2026
05,1543712,003,70194386,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,28/01/2026
05,1543712,004,70194387,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,28/01/2026
05,1543712,004,70194387,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,28/01/2026
05,1543712,004,70194387,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,28/01/2026
FILIAL,PARTIDA,PECA,ETIQUETA,ARTIGO,NM_MERC,COD_DEF,DESC_DEFEITO,PONTOS,QUALIDADE,DATA_PROD
05,1543712,005,70194389,AI311102G5561,WARDEN II,000,--,0,1,28/01/2026
05,1543712,006,70194390,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,28/01/2026
05,1543712,007,70194388,AI311102G5561,WARDEN II,340,TRAMA MOLE,4,1,28/01/2026
05,1543712,007,70194388,AI311102G5561,WARDEN II,333,PARADA DE TEAR,4,1,28/01/2026
05,1543712,007,70194388,AI311102G5561,WARDEN II,386,TRAMA DUPLA,4,1,28/01/2026
05,1543712,007,70194388,AI311102G5561,WARDEN II,382,TRAMA CURTA,4,1,28/01/2026
05,1543713,001,70182276,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,2,1,27/01/2026
05,1543713,001,70182276,AI311102G5561,WARDEN II,387,TRAMA DOBRADA,2,1,27/01/2026
